Type,RegionName,RegionId,Fias,OKATO
г,Изобильный,36669,82d67979-76e6-4c48-b5b0-18c0b969114c,7220501000
г,Нефтекумск,36713,47a5b97a-5cc1-4fa4-893f-0041590dd823,7241501000
г,Светлоград,36857,019979ae-6056-4ed8-98ef-48bded318dd2,7246501000
г,Новопавловск,36884,d72c4e6c-59e6-4c02-9372-61f980f79cbd,7225501000
г,Ипатово,36952,589a16ac-fb2e-46f9-b59a-98c18d34d908,7222501000
г,Минеральные Воды,36975,0be84f75-bbb5-4471-9d0c-dfa932f5df7d,7421000000
г,Новоалександровск,37150,a0194045-d9a6-4593-9502-133cae983a3f,7243501000
г,Зеленокумск,37188,dcfa008b-e058-4be1-a409-18fc2b2e570f,7250501000
г,Михайловск,37247,51007e5c-e430-4f18-912c-f88c7e73698d,7258501000
г,Вяземский,38124,6dbd1c8b-7c73-4ff7-9cbd-7062ac0cc88d,8217501000
г,Сковородино,38191,260c545f-883c-440a-852c-c39a65fe4104,10249501000
г,Завитинск,38721,7b39476f-0edb-4bc3-bb31-6cedfb2aa695,10221501000
г,Вельск,38937,71051070-fce3-4a4d-a9d9-cd50f6dc6310,11205501000
г,Мезень,39743,8a49f67f-6c48-4160-bd1d-ebc188a69269,11242501000
г,Сольвычегодск,39807,a56a44ee-f79d-4e51-b219-c3c828c7e0c0,11227504000
г,Няндома,41088,491b0861-0da5-4781-9c2c-521df0ea7af6,11244501000
г.,Онега,41361,53e6ddd5-a1fb-4444-89a4-3952ef6f114b,11420000000
г,Каргополь,41524,a670f317-f3c4-4dd6-9d27-fa68a8b28b6f,11218501000
г,Шенкурск,42555,74a26d75-38a6-485a-9468-52dd7c6711fa,11258501000
г,Ахтубинск-7,43262,2d7d4ecf-626a-4e07-81ac-15cb043ca3d0,12205000000
г,Валуйки,43806,fe7eea4a-875a-4235-aa61-81c2a37a0440,14420000000
г,Короча,43932,76fecead-fc02-459a-bce4-848698e645fe,14240501000
г,Грайворон,44363,51c31ef5-10b3-4011-8e1c-7e7d452afd1b,14232501000
г,Алексеевка,44466,94969f84-fff4-4ddf-9677-b912b4b2aa3e,14410000000
г,Строитель,44502,19c9f6de-45cd-4c76-9839-abd571698ced,14258501000
г,Новый Оскол,45223,f565b329-4041-4fd2-aa0a-debd5f7c3857,14244501000
г,Бирюч,45358,eaaf5809-d1e2-4d93-8f05-85dd598cc403,14242501000
г,Жуковка,46199,bd51e883-748a-4c55-ac0a-eee31be1433e,15222501000
г,Злынка,46245,9491aba8-fbc1-4da8-8ede-8d49690c393a,15223501000
г,Карачев,46647,6f39b866-1fed-4add-aa00-e76992516660,15224501000
г,Дятьково,46724,fd37b6f0-2406-41ca-86bc-57dd58fd71f4,15216501000
г,Почеп,47031,434c6101-648e-4266-8aca-bbbc80856d7a,15244501000
г,Мглин,47689,a4162075-13cb-4f4a-9974-ef042c8be149,15236501000
г,Сураж,47933,565317d8-daf3-4df1-bf3d-6703b0d1500f,15254501000
г,Севск,48271,263c5f6f-335b-4cfa-a234-3c61488c3729,15248501000
г,Трубчевск,48345,7c080d22-1f3c-43b0-ba63-1e7de99724c9,15256501000
г,Унеча,48630,6a2d5db9-1871-4f1d-b226-bbc6b8400a44,15258501000
г,Александров,48857,59e55956-69a2-432f-b880-74cf8ec0b9fe,17205501000
г,Струнино,48858,9f490940-079f-4bf9-9931-48952c1bea4f,17205508000
г,Карабаново,48859,4f178a20-53a7-4032-b62b-7337315e0fc1,17205505000
г,Вязники,48904,0114e0c6-4060-4473-bc44-779e5a85e9dd,17210501000
г,Киржач,49292,115db243-1238-412f-a2a1-6d53ef30ba9e,17230501000
г,Кольчугино,49621,8f9faad4-ff93-471d-b0c0-c8e5c0162dee,17240501000
г,Камешково,49836,13cf312e-735f-4faa-8a7d-9a2622d50438,17225501000
г,Гороховец,50016,e3bc9262-6bcf-42f8-a0bd-a8a00def58bc,17215501000
г,Курлово,50195,4f68f8c7-bf54-48a6-8165-0313d75a83c2,17220515000
г,Меленки,50346,710f2d29-5c22-4d4d-be27-04713381c676,17242501000
г,Покров,50510,f1c2252b-c3da-43f4-86ea-5f05812e99d5,17246520000
г,Петушки,50517,b7ba6bfc-4b0c-4b05-88bd-267d50b36850,17246501000
г,Костерево,50518,50b6831d-52f4-4905-93d7-8e42812cd947,17246510000
г,Лакинск,50812,67eb946d-db25-4ad2-9852-6436ed35b39e,17250503000
г,Собинка,50813,d33946c4-bda9-43a5-b5c4-1157ae28149a,17250501000
г,Юрьев-Польский,50876,4859c31b-fba4-460a-9543-befc791da8a9,17256501000
г,Суздаль,51099,f347f78e-f991-4b0b-bfbd-600ac927b009,17254501000
г,Судогда,51344,469a6b26-cb42-4db7-8fe7-758b946956c4,17252501000
г,Калач-на-Дону,51521,acc6220a-f624-4880-84d8-670319b0e25d,18216501000
г,Жирновск,51774,1f9bda6f-45a5-4bf5-b1d8-434d763ea834,18212501000
г,Петров Вал,51883,02324444-36d6-4af8-a9af-15b77576adea,18218503000
г,Новоаннинский,52157,254f7c3a-fc21-4405-8779-eee0a7a5c63f,18238501000
г,Котово,52348,6a9dded3-afcf-46ba-9881-5048c3bec5a3,18226501000
г,Николаевск,52377,8680a7a3-5c93-4c0d-ae64-d828306b2310,18236501000
г,Серафимович,52513,fb921dd7-0b8e-42a6-a5bb-3d1387f090d0,18250501000
г,Краснослободск,52851,68e32d89-51bb-4030-b697-ceca53b9e740,18251507000
г,Белозерск,53150,9444e5a5-b164-42b8-b4ff-e3b4c157fc54,19210501000
г,Бабаево,53451,e61e9415-3cdc-4e44-9cdf-a98662bab04f,19205501000
г,Красавино,54106,78a546b6-196d-407f-a082-e7e85ff4acad,19410501000
г,Великий Устюг,54189,9db452cb-452a-4373-9610-a265b3b55653,19410000000
г,Кириллов,55793,bfe722ba-8bfd-4dbd-acc5-73da667a0f95,19228501000
г,Грязовец,56351,aeee36bc-969a-4cc6-9fb3-5e237e776068,19224501000
г,Никольск,58004,9b602724-8b73-4979-ae01-3ba8a22c93f2,19234501000
г,Вытегра,58155,f66fbc22-445e-42ab-8f53-3de507d877c9,19222501000
г,Кадников,58477,eb52b8bf-131d-4250-9a09-c0d41a7d42ee,19238504000
г,Сокол,58489,500b9e8f-79cc-4c35-b497-110f550d6615,19420000000
г,Устюжна,59855,3c2ceeea-04a9-4171-b4dd-341620290258,19250501000
г,Тотьма,60343,3a0d6df8-c23f-4435-83bb-9f97dd2e3343,19246501000
г,Харовск,61544,e5e0513c-fc84-4373-b3ee-05f8382f8110,19252501000
г,Богучар,62301,33b88f52-819d-4ba5-aa70-3fe4ccfd33d6,20205501000
г,Калач,62362,57a863b5-02a7-482a-8320-a3d165c4bfd0,20215501000
г,Лиски,62367,e0a82358-88c2-44ab-b402-c450e1aa52a8,20221501000
г,Бобров,62706,0a50bda2-e801-4e11-bcc0-8c6469d46a5d,20204501000
г,Бутурлиновка,62756,b3c350d7-8c81-4016-b198-f197536e8321,20208501000
г,Павловск,63057,f4a89d85-b770-4d58-b205-31165a9958b8,20233501000
г,Поворино,63220,9cb55edf-0fb2-46af-8f00-02b15c2f1644,20239501000
г,Острогожск,63562,8434550d-dd9b-4bc7-8e5b-d43a991753e2,20231501000
г,Новохоперск,63621,43fe280f-6fa3-4a06-8daf-94586e2bea44,20227501000
г,Эртиль,64095,fdbadb36-e4f6-4843-8f1f-80bd4fb4381e,20258501000
г,Семилуки,64281,15d507b5-f67e-4ee6-9f25-683562699fac,20249501000
г,Кохма,64499,022e301b-514f-477f-9d1e-f60430c40429,24207504000
г,Пучеж,65238,a85feb12-89e9-441d-956a-8510493cdc8d,24221501000
г,Приволжск,65496,43706edd-5cf4-4400-8e60-03ea3660c25f,24220506000
г,Плес,65500,8bb29a7a-de9c-4c21-ad15-3af39f0a41fa,24220504000
г.,Комсомольск,65781,d812b7bf-68de-4e11-95d6-39f7c8ec111e,24213501000
г,Наволоки,66000,36d31ef0-a525-4be4-a6e9-28ced781dfae,24211504000
г,Родники,66045,90328f6e-d961-48ba-ab03-366d93df3c07,24223501000
г,Заволжск,66375,3bf1c329-e556-4d56-82d0-3b1b42b298da,24205501000
г,Вичуга,66692,3d518b4e-86b2-48d5-bcf3-48f107165918,24403000000
г,Гаврилов Посад,66905,3f81927e-bc4b-45c7-a962-b80c0e216115,24203501000
г,Юрьевец,66921,be9d618e-8dc4-498f-aed6-03ce38f82683,24237501000
г,Фурманов,67197,9d56ad01-abe9-4f14-89e5-9af4544b94b2,24409000000
г,Шуя,67476,a6c7e92c-79cf-4b47-beb6-40192295c559,24411000000
г,Южа,67599,16c1333c-8766-4135-a29a-e08f959e60bc,24235501000
г,Тейково,67738,09a16212-dcce-4f9a-be1a-515911beaba3,24407000000
г,Вихоревка,68451,04bc8726-0523-4aeb-8450-fe07ff425372,25204503000
г,Киренск,68653,1ea67233-631c-49bf-8d7c-1a17fc785e97,25220501000
г,Байкальск,68793,cd4477e8-3335-442a-a0a4-9429a52f5c52,25234508000
г,Слюдянка,68800,31802bef-b635-49b2-866d-1d1006e3081e,25234501000
г,Железногорск-Илимский,69047,31ba5d12-ae5b-4cc0-8892-2a504423ee61,25226501000
г,Алзамай,69167,a7812582-bd5d-4d13-b284-d2b052265e9d,25228508000
г,Бирюсинск,69600,5b646190-2037-409f-bf0f-6fb8194a0581,25236508000
г,Зеленоградск,70348,448d8a42-8ebf-4ca5-a9f2-98efb532630f,27215500000
г,Гвардейск,70426,8f9e9cc0-711f-470a-9fff-2a65c00c8439,27206501000
г,Багратионовск,70575,427dc561-3277-43bd-a310-7c1953a3c8bd,27203501000
г,Гурьевск,70585,27bc7f09-4593-4972-950b-231f2a49d44b,27209501000
г,Гусев,70731,66cb21da-0212-4d22-a2a3-f1badcd3a9d4,27212501000
г,Краснознаменск,70812,40c2a58b-8f84-4b30-8a22-038efe4f059a,27218501000
г,Нестеров,70834,4fb71afc-f221-454e-9edf-d6fd9ee07418,27224501000
г,Озерск,70895,19620317-39e8-4a09-af7e-67b136ef61fe,27227501000
г,Славск,71062,f731c104-431c-494c-b4e8-f97ccaaf71b9,27236501000
г,Черняховск,71073,acde8f61-fd56-4cec-a4df-1f033e2a63ee,27239501000
г,Правдинск,71199,2b3f4c49-0e5b-44c8-bf56-a335eb551c23,27233501000
г,Полесск,71325,27fd5628-fbd7-4641-abed-b213af6029b8,27230501000
г,Неман,71386,180fcdbd-95b4-41f5-90f5-cbe9b9c83da7,27221501000
г,Светлогорск,71435,19436029-357a-435b-8156-b01fba4ea8a5,27420000000
г,Балтийск,71451,97323948-09db-411c-8e9a-43ad2ec25687,27405000000
г,Приморск,71454,5f19f5f2-55b1-4796-9610-8a73eeefcaf1,27405555000
г,Белоусово,72192,4601e932-0ca3-474f-a8a6-e67cc034b346,29213507000
г,Кременки,72193,73c0bcae-5da5-4796-9084-9b9e5905d501,29213510000
г,Жуков,72377,53f014ee-1074-4f90-b948-9e5219e24b9b,29213501000
г,Сосенский,72388,44326142-0196-4cec-abcb-79853fe6cfd4,29216504000
г,Козельск,72392,adc77035-406d-4cb4-9bcc-094c89ac67fc,29216501000
г,Балабаново,72581,ef65fa9c-6516-4175-a00a-6410a4a6f2d6,29206505000
г,Боровск,72590,db14bfff-fea7-469e-82f4-ccf4209d6753,29206501000
г,Боровск-1,72599,cd7ca0c7-8184-47fb-aff6-0bfb5829aaa9,29206501000
г,Ермолино,72601,0c66ce29-8464-40ef-a11d-e8e6df7475fd,29206507000
г,Киров,72802,7c875ac0-5c75-4798-8786-564ccb5bd9f2,29214501000
г,Спас-Деменск,72822,30745bd5-b803-4327-baf9-006f25353acc,29234501000
г.,Людиново,73241,e6b8a826-768f-4745-889b-e774c1520c5f,29220501000
г.,Жиздра,73364,2073f6df-cf12-455f-818d-cedea8f783fa,29212501000
г,Кондрово,73462,9ea37890-3ec5-4425-8e41-f60d1844335d,29208501000
г,Малоярославец,73783,72cb3a9a-0180-4619-ac08-07e762e58e6f,29223501000
г,Мосальск,74060,4ae6d306-349e-4fb8-9ce9-7c3735d3c4e6,29229501000
г,Таруса,74248,31a0a531-a20f-4ccc-a370-551cd9867b0c,29238501000
г,Медынь,74641,df03aec4-0859-4f40-9f51-90b2ed2f83ef,29225501000
г,Юхнов-1,74781,74294d99-983b-4c10-973f-abd8bcdbe358,29250501000
г,Юхнов,74782,503b2859-0304-4e8e-b627-8f611ff27d5e,29250501000
г,Мещовск,75194,9b4890ea-75d9-4464-96f1-077c8a9c7e34,29227501000
г,Сухиничи,75224,84778f7b-bf8c-45cc-84e1-dfd136368e6a,29236501000
г,Елизово,75728,3da129ee-9b72-45ec-bef9-07b69e1eed4e,30402000000
г,Гурьевск,76287,9924881d-bc20-4e72-8c2e-e4cf415c93c1,32413000000
г,Салаир,76291,e7459805-4536-4037-9113-4b9b53893807,32413504000
г,Мариинск,76645,34a2e393-69d3-4258-8daf-a6290a14b06e,32422000000
г,Топки,76729,5a6d8be0-aa32-4344-9a4d-89fdb4c94ae8,32446000000
г,Таштагол,76927,6be8ac27-9aa0-4784-ba97-a15f066995d9,32443000000
г,Кирс,77253,31ed73ca-6927-4243-9618-36de284ab038,33207501000
г,Белая Холуница,77330,49e2b1b5-771f-4dfd-9428-e74cd055d113,33205501000
г,Сосновка,77968,9e9afbb6-8de5-4765-a69f-2c4dfa498006,33210504000
г,Вятские Поляны,78002,7ad714c1-1136-4c39-84c1-17e15dbc5aab,33404000000
г,Луза,78271,9e22dc47-e0df-407b-8448-39ca682e3fd6,33222501000
г,Зуевка,78534,fe3dfa87-0363-4fbf-9a2c-dcfb237f6943,33214501000
г,Нолинск,78741,03e15a08-649a-44f9-93fb-0be35ce2fb5f,33227501000
г,Мураши,79107,20b2bc28-9404-4c1d-9e50-783338c1ea3c,33224501000
г.,Котельнич,79437,49846fff-046e-4cee-944b-137cb833d67f,33410000000
г,Малмыж,79613,2193594d-ddaf-42b6-9dfe-95cda00ba520,33223501000
г.,Кирово-Чепецк,79909,3cdc251a-a649-4063-8c51-00ea2f676a95,33407000000
г,Орлов,80908,0302ec51-eea9-4343-9248-ce4878ca465e,33245501000
г,Советск,81550,2fa0734f-2b29-49d5-862f-29f15d88a402,33236501000
г,Уржум,81829,759037c3-6408-4466-afe4-b10adc4edff4,33241501000
г,Омутнинск,81923,9039bbb5-93a8-4172-b97c-af2b9abbb614,33228501000
г.,Слободской,82200,8effba3d-4f82-45f6-938a-f1eac4405623,33413000000
г,Яранск,82424,af4098b9-6200-450a-999f-6e732cbdbac3,33250501000
г,Галич,82906,f2bc7c4a-cf05-48da-aed1-9abd3c57925b,34408000000
г,Буй,83819,9180ffd0-7f8d-4fdb-a284-583f27e378eb,34405000000
г,Солигалич,84189,35df6629-3c19-4285-8a6c-559750ec36ae,34240501000
г,Мантурово,84371,b045e8f1-b705-4211-862a-101df62b4feb,34414000000
г,Нерехта,84764,d8fcde72-38b9-4032-9670-fa496983e62f,34420000000
г,Макарьев,85077,dda6ff96-ff7e-4ea0-a9eb-6bfefe3b1ec8,34218501000
г,Нея,85221,39d5f8b9-551c-42ee-8fbc-d44ceb427b47,34422000000
г,Шарья,85341,c78b9b9e-ace7-46d0-9f6f-c259d7f65e4f,34430000000
г,Чухлома,85577,fbadac52-08d8-46f2-b2c6-d272b79f36c1,34246501000
г,Кологрив,85793,2382db41-3085-4e55-a612-d597535ae960,34212501000
г,Куртамыш,87048,167681ea-0c54-48e2-8c4b-c03f71c9c248,37216501000
г,Катайск,87166,a0d524d7-5863-4a73-be5b-c165ad2f5e74,37212501000
г,Далматово,87259,7a5390a0-3cde-4616-92f4-8f59b9a4ad5c,37208501000
г,Петухово,87497,a476869f-895d-4764-8c88-c406a092f124,37226501000
г,Шумиха,87673,79685d02-4ac3-42a0-905d-f123918ca296,37242501000
г,Щучье,87724,a7b4ee16-32cf-4f35-b1c7-f7ab4e458823,37244501000
г,Макушино,87958,fe024a51-2da6-4ce6-b727-493a829741ad,37220501000
г,Дмитриев,88303,d3ce7d17-c746-4ea3-a564-34903b79a3fd,38208501000
г,Обоянь,88452,60d797fd-62b0-4705-9f5b-aa0a67c5c749,38226501000
г,Рыльск,89108,fa2b3c62-6e92-4155-a981-d19ea4999342,38234501000
г,Суджа,89214,abd43820-a1d4-4e16-adb4-8532959b6e98,38240501000
г,Фатеж,89391,f5c96821-4438-461c-b5da-2c812cd0bc0a,38244501000
г,Бокситогорск,91447,1a12dc30-ca4c-480f-89dd-31452648b493,41403000000
г,Пикалево,91466,0a243487-acce-4775-979a-5a08e8c62da6,41440000000
г,Сертолово,92267,79b806cd-e36c-48fc-b82c-8cbb5cfd9450,41450000000
г,Всеволожск,92289,c70a5280-c482-4f6e-801a-cdd6851eab50,41413000000
г,Волосово,92974,eb8a9d09-6728-43fe-b3d1-21a2c804b40c,41206501000
г,Новая Ладога,93183,2145f2cb-3ec2-4c1d-bd52-f84b2858c6a9,41209504000
г,Сясьстрой,93338,f59186fa-b4db-4b2d-88b9-e3fde4a90690,41209508000
г,Выборг,93611,a4a3e3af-ce5a-4eba-9aae-36c350fa7fec,41417000000
г,Каменногорск,93783,58399f33-3e18-4921-950a-ac0fa5f9e97c,41215506000
г,Высоцк,93830,f0a4b813-7189-4bd4-8a3a-aaa7fbed4711,41215504000
г,Приморск,94001,878aa7cc-76f0-42c8-90f5-3489f43c169c,41215508000
г,Светогорск,94022,d4789972-b71d-4e70-9af8-f4acfcf80c71,41215514000
г,Ивангород,94391,752d9929-945c-4464-ae38-20a626108da9,41421000000
г,Кингисепп,94414,ef14bc6b-dd76-4264-bb40-c0fd8a60985b,41422000000
г,Коммунар,94939,459dca99-04ff-44fb-af9f-7e2100ec28ac,41218505000
г,Шлиссельбург,95606,5a543514-a133-431c-919e-8a61c2261783,41475000000
г,Отрадное,95731,c4602384-ff62-4e0f-bf4b-06a5c653702b,41225504000
г,Кировск,95952,a1535e5e-c151-431a-a4c4-954d4545e37a,41428000000
г,Подпорожье,96016,6d13b512-6d25-413a-ab29-3d9ade960f3a,41442000000
г,Луга,96134,d9135f5d-627e-441d-b208-9087ee0367dd,41438000000
г,Лодейное Поле,96564,5f52edf9-92aa-4e69-9314-e629c45ec1d5,41432000000
г,Сланцы,97012,a7a1a8e5-45b2-4542-b718-0976702ccd90,41451000000
г,Тихвин,97277,86ec26f6-d980-4c40-b4ce-77e1638ec8ad,41460000000
г,Никольское,97430,43cb88de-fa89-4027-b3ef-84deb2d32ce5,41248508000
г,Тосно,97525,165119d1-6555-4473-8b90-46ec517b4076,41466000000
г,Любань,97630,cda96dc0-75b2-411b-b995-16cc63fcfa05,41248505000
г,Приозерск,97963,59a9c284-72fb-49e6-8380-10ca044d0bd7,41448000000
г,Грязи,98210,f073b28a-b8f8-4eee-adfd-cfbf769c6771,42206501000
г,Лебедянь,98281,d8a96228-5392-4c32-98cb-6a7ac20db942,42233501000
г,Данков,98511,ad0cefe8-456d-4cac-bee3-c3e910187f4a,42209501000
г,Усмань,98814,1b3ce1ae-6edd-464b-ab82-79237510cd5c,42248501000
г,Задонск,98876,4c035f08-697c-4ad0-9c8e-7b7a8a385974,42224501000
г,Чаплыгин,99674,4aed94c2-977d-41cc-bc72-312026ec4117,42256501000
г,Волоколамск,101038,ca8fb626-709c-4851-a8d6-cbfd592c3bf8,46205501000
г,Яхрома,101442,4e503ad8-0372-4434-888c-f111ed78040c,46208505000
г,Зарайск,101941,98e62df9-591a-45af-876e-471060d057aa,46216501000
г,Дедовск,102114,05b3833e-37b3-470e-bf21-78adf1eec36f,46218503000
г,Истра,102131,f05b2b62-f54c-4b44-aff2-6bc3e55a640c,46218501000
г,Снегири,102175,44ace296-ec38-4e27-bd50-526f377160b1,46218822000
г,Истра-1,102342,09cb7adb-5412-41fa-889f-316096f2699d,46218501000
г,Ожерелье,102410,529c9e8d-7985-42bf-822a-fe48acfcf619,46435000000
г,Кашира-8,102411,6f938860-2c53-4e11-9b6f-12b621e84b32,46435000000
г,Высоковск,103079,a8ad4e79-a4c9-4f2e-ade5-a7fa3ab0da03,46221503000
г,Видное,103293,9a72b510-9413-41d8-b076-576fbfd78404,46228501000
г,Наро-Фоминск,104085,08c78435-6ed8-4d7f-a7ed-3f73e2fa6359,46238501000
г,Городское поселение Апрелевка,104089,b22c466f-f757-4be4-9fe1-19b6fa176a93,46238502000
г,Городское поселение Верея,104090,c11b1f9f-71e3-43f4-83ee-5d72edba3d49,46238505000
г,Городское поселение Киевский,104091,6c8a4f4b-e02e-47f6-b2b5-d0603fcd0026,46238558000
г,Городское поселение Кокошкино,104092,9c750ecd-e6b8-4d5f-ba5d-067f9da48772,46238560000
г,Городское поселение Кокошкино,104093,138c1e9c-fc11-4977-9cf5-ba29b52ee4f0,46238560000
г,Городское поселение Наро-Фоминск,104094,885cd671-dd5b-4905-88d8-ff984cec6251,46238501000
г,Городское поселение Селятино,104095,969cced2-68d0-4b65-8ca4-cbfd9bd54809,46238568000
г,Апрелевка,104222,17b4ba8a-4300-44e4-bbf7-5f0a8118ddf5,46238502000
г,Верея,104324,abda86de-97b7-4098-9d09-e1835c6e8797,46238505000
г,Старая Купавна,104388,d49d936b-188f-4186-b2db-47e4b36682d6,46239503000
г,Электроугли,104390,27fda454-386e-4618-8c08-4e639a0a8bc1,46239505000
г,Черноголовка,104455,6a1348cb-b0bd-4123-8a3b-678b88ee9f08,46485000000
г,Кубинка,104516,50341359-842b-4ba1-b7f2-398a7b72f829,46241510000
г,Голицыно,104520,963efb34-c804-43b4-9298-8e145d188ed0,46241504000
г,Дрезна,105034,70643e37-137c-4e66-a06e-22feb7784740,46243504000
г,Куровское,105035,9eb64ec8-9b97-465c-8c4d-ae667862dd62,46243508000
г,Ликино-Дулево,105036,4ae832d1-e532-45a2-b8a7-8f29aa0149e9,46243513000
г,Руза,105380,9e6c2327-d7ee-49b1-b36c-0bfc0eb5f145,46249501000
г,Солнечногорск-7,106197,42a7ddc1-5fe7-4e35-90ce-26b177ee96a3,46252501000
г,Солнечногорск-30,106207,be22a0bf-7729-4681-ace4-89ee8f0a57f1,46252846013
г,Солнечногорск-25,106208,1cc18f0c-30e5-4b0e-a4c5-da4d4b1d0dc5,46252828015
г,Солнечногорск-2,106211,e3cd4681-78eb-4c32-9541-718d5f3e9d65,46252501000
г,Краснозаводск,106672,6bec0be0-e5a7-4bf1-907a-9a1dadedc867,46215503000
г,Хотьково,106713,6cdcecfe-4d41-426c-bac4-034348f7068b,46215506000
г,Сергиев Посад-7,106771,fe2d9e18-0ca9-471b-b169-c0a083d62d49,46215501000
г,Пересвет,106773,ea80b93f-7a37-455e-a42c-33f13ab8bc06,46215505000
г,Талдом,107065,5f2757f9-6cb1-41a6-9610-ee4f73a2f803,46254501000
г,Сходня,107174,eb43ec88-5c3c-422e-a08f-4d1ba4ec8ffb,46255504000
г,Чехов-1,107178,408130a1-180e-46fa-adea-3cda82b81c79,46256501000
г,Чехов-4,107179,805339c0-9b5c-4ee6-acb6-e0130cf89083,46256501000
г,Чехов-5,107181,e106ff3e-11f5-4bca-bde5-5899c1ea2f7d,46256501000
г,Чехов-6,107182,2e1e9915-97f8-4292-b8eb-7e015d86511e,46256501000
г,Чехов-7,107184,de46156d-aaf1-444d-b25c-93c6d35bbf17,46256501000
г,Чехов-3,107199,88607491-9d22-4951-b5c9-26b8c7329944,46256501000
г,Чехов-8,107200,be8f7c67-630e-4e8f-81f6-b84d75438bcc,46256501000
г,Чехов-2,107303,f03de9b6-8f24-49c2-896b-5b0cbe4ede08,46256501000
г,Ступино,107371,f516f0a9-3882-42fb-ae68-87a433e83e06,46253501000
г,Шатура,107808,cd6486b7-fd7a-4da8-b7f3-420d6e16b07b,46257501000
г,Сусуман,108012,b617d714-cbce-4abe-bf0d-668be5e3d670,44213501000
г,Кола,108163,866ace16-21ff-49c4-af8d-b74ef0e80208,47205501000
г,Ковдор,108194,01cc7377-a3a7-4793-9c77-52e3ef66a6ff,47203501000
г,Заполярный,108228,304cb068-e1d1-4947-944f-07c38cd8db6e,47215503000
г,Кандалакша,108235,30fa6bcc-608e-40cb-b22a-b202967ff2a6,47202501000
г,Богородск,109633,17962cbc-48c7-43d4-b174-c35485d114e7,22207501000
г,Балахна,109898,275737a6-dee6-493b-82bb-ca5c3c97b24e,22205501000
г,Ветлуга,110044,aa1e00f2-a813-4f3d-b74a-9f9d73bfb1ff,22218501000
г,Володарск,110497,b92c9e2b-161d-4043-87ef-ed255529f7c6,22231503000
г,Княгинино,110575,b3350a67-b3c0-47b2-afb3-2b308227a89e,22233501000
г,Заволжье,111151,b1a903c2-9bdf-4a10-8e4b-e34d7b8d7dc3,22228503000
г,Городец,111158,a80ea6a8-87f3-4621-89bb-eeb16f56ef94,22228501000
г,Лысково,111797,978c4d8c-f724-43b1-aa95-0c1fc49dc6b7,22240501000
г,Лукоянов,111981,edc07c38-090b-4990-9484-af85752c484f,22239501000
г,Перевоз,112056,e3ff7ef2-92b6-4ab7-b2ff-4d58cab73dbc,22244501000
г,Горбатов,112195,9e79f812-d4b6-48d6-97c3-aa94c102de3e,22242505000
г,Ворсма,112212,cd695c84-0b68-4d4c-8068-76e9bba1228a,22242503000
г,Навашино,112263,87f58ce7-8bad-4b33-9654-907bbd18d36a,22430000000
г,Кулебаки,112280,a1c8759b-a656-454b-ae31-b4670c6e7dc8,22427000000
г,Чкаловск,112940,46659847-4fed-4981-bdaf-d260874864ee,22442000000
г,Урень,113404,0e7e2d6e-7217-4624-857a-67b2300c0952,22254501000
г,Малая Вишера,114757,58fbfb62-6e1e-402d-8c8d-c8ec722f4a5a,49220501000
г,Валдай,114976,a9075bb6-f2b2-497f-86e1-fe3d9592c075,49208501000
г,Окуловка,115147,b9e66b8f-b027-4e77-8466-55ba3be0b42b,49228501000
г,Боровичи,115911,ae2f372e-7df2-400c-95f9-4b0522567634,49408000000
г,Сольцы 2,116222,c46522ae-46ef-4364-9968-6adca25cfd20,49238501000
г,Сольцы,116228,c2f4a34c-80b4-4aea-a45b-d932909cccc0,49238501000
г,Холм,116394,b12ce6eb-00e8-4d54-b309-14569350f346,49247501000
г,Пестово,116938,4ad123c8-0130-4432-9d6c-e64946f2d647,49232501000
г,Старая Русса,117548,bc4e8fbc-54dc-4114-9c48-fd7a9b3e2e5c,49413000000
г,Чудово,117650,a084418b-c41f-4086-9009-0adb7e9117bf,49250501000
г,Болотное,118039,7e18e6d0-f7e1-4ada-a845-cc7ab5431a1a,50206501000
г,Карасук,118291,23d59dbe-1aed-4564-84da-fe921f9ce294,50217501000
г,Купино,118814,b1467e32-e362-4e64-b5d7-0d7deba77505,50232501000
г,Каргат,119175,f3a2db25-007e-4830-b460-e763ced3a642,50219501000
г,Черепаново,119370,e849dc37-0f3b-4a66-8f0e-780c75927025,50257501000
г,Тогучин,119543,579da04d-579c-4ef7-8f84-aa63088be55b,50252501000
г,Чулым-3,119613,9124a5f6-09cc-4a10-a9d3-06e47c241309,50259501000
г,Чулым,119683,bd136162-7404-4915-b456-239426f78b94,50259501000
г,Называевск,120389,db2e2372-fed9-426b-a861-e64e2201f225,52413000000
г,Исилькуль,120643,097baa31-3a80-4fea-b34b-c613fbd8730e,52405000000
г,Калачинск,120703,fc59f020-5c8e-45e8-baf5-c9069a61e4a9,52410000000
г,Тара,121429,191443b9-a283-4368-a09d-0a98f16c7dc5,52415000000
г,Тюкалинск,121520,10959db6-8297-49eb-93e9-2bb7641898ce,52418000000
г,Соль-Илецк,122545,d2d93864-f4a5-4ac2-b953-b230cc9d0fa0,53425000000
г,Абдулино,123542,5e796fe8-2870-4a24-a14a-5669ca0141e5,53404000000
г,Болхов,124334,4393f437-1a48-4083-bed9-ad3382fdad16,54204501000
г,Дмитровск,125177,25748825-cbac-4a45-b3d6-4770c3872478,54212501000
